Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Tonga,TON,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.188320962,0.211374994,0.202972091,0.195138269,0.201753914,0.195378644,0.189791735,0.185011594,0.205162863,0.201555534,0.198849015,0.196925643,0.195496677,0.194099379,0.192479705,0.17931591,0.177267641,0.175177367,0.173402261,0.172105931,0.171278703,0.17087445,0.170692157,0.170588423,0.170401295,0.17006622,0.169638881,0.169147497,0.168690958,0.168298815,0.167991348,0.167718401,0.167441082,0.167121027,0.166715292,0.166204411,0.155245754,0.154581805,0.153885612,0.153120598,0.152312098,0.151479959,0.15061602,0.149679685,0.148650256,0.157303813,0.155980385,0.154762826,0.163623589,0.163491407,0.164159215,0.175206354,0.176872887,0.188075983,0.198452074,0.197739834,0.196074587,0.193800328,,
South Asia (IDA & IBRD),TSA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.350709648,0.345060946,0.33950135,0.333475799,0.32857696,0.322295298,0.317119924,0.310028325,0.300858775,0.295416344,0.287211067,0.281906144,0.277948126,0.271372219,0.265957191,0.259733846,0.253973469,0.250071678,0.24423235,0.239055163,0.232493828,0.229464279,0.221426487,0.218384993,0.212883201,0.206438808,0.202746527,0.196987837,0.193652333,0.18873781,0.184396465,0.179469062,0.175638295,0.171762526,0.167883839,0.163855844,0.161498752,0.158401786,0.154999903,0.151969228,0.148921919,0.146237044,0.14327079,0.140123783,0.137524056,0.134826937,0.132137041,0.129757912,0.127714595,0.125377341,0.124051045,0.122179223,0.120704503,0.119157782,0.117656929,0.116547129,0.115241547,0.113522517,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.547540521,0.541449701,0.545323878,0.539497891,0.538788468,0.517687786,0.51522333,0.507992023,0.518786087,0.496052419,0.480790106,0.455905319,0.460822135,0.433450712,0.421753164,0.412436878,0.384550764,0.372675626,0.359518471,0.355243136,0.335957717,0.330245461,0.322725641,0.323171895,0.324428174,0.327788799,0.318356449,0.312007833,0.30516371,0.299478969,0.297490261,0.292663573,0.286645803,0.281760073,0.280667395,0.27710266,0.271756556,0.266099405,0.263626021,0.256782757,0.249152911,0.247041767,0.24786436,0.243525367,0.241756578,0.236800533,0.233424024,0.232187033,0.224432158,0.222039366,0.234309342,0.237170206,0.232249354,0.226869076,0.220832893,0.215797273,0.209966209,0.204658474,,
Trinidad and Tobago,TTO,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.065910126,0.064814267,0.063905071,0.063149498,0.062517686,0.06200923,0.061606104,0.061238171,0.060820501,0.060294682,0.062777726,0.061974764,0.070264336,0.070247341,0.064296977,0.063408201,0.062547512,0.061695584,0.060824746,0.055312641,0.047187661,0.04017789,0.033389832,0.032898069,0.029906964,0.029576248,0.029300178,0.029896608,0.029681958,0.029481108,0.032543926,0.032344534,0.032164554,0.032012113,0.03189284,0.031807956,0.02778135,0.027740372,0.027691473,0.027620843,0.023591824,0.023488698,0.023372422,0.020153242,0.019282729,0.019193092,0.019106576,0.019019376,0.018926189,0.01882326,0.018710054,0.018589931,0.018467794,0.018350819,0.018243754,0.01814799,0.018062801,0.017987669,,
Tunisia,TUN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.731452776,0.720013137,0.7077506,0.712826917,0.699217514,0.685197894,0.670811636,0.656316947,0.6431973,0.630553507,0.618203385,0.610431961,0.608207511,0.603871503,0.602802377,0.601401681,0.595781254,0.563186636,0.548403447,0.500624408,0.483878452,0.468806561,0.452623573,0.437264769,0.418850168,0.403040549,0.386976149,0.372573088,0.361032732,0.352926518,0.345046442,0.337595653,0.339588724,0.315569414,0.311438403,0.306992248,0.302816814,0.302738357,0.30259257,0.295003877,0.283237092,0.280713882,0.280535032,0.278479603,0.270115758,0.270850196,0.265218037,0.272218581,0.257180265,0.265438173,0.264292853,0.262561246,0.260477795,0.233928806,0.229875784,0.226823528,0.228015405,0.225417574,,
Turkey,TUR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.817603098,0.802245191,0.809139788,0.787719771,0.76973503,0.756679971,0.733912322,0.724430573,0.740881231,0.710883977,0.699260312,0.698959012,0.681649651,0.655741926,0.634158467,0.618618352,0.609682378,0.597597768,0.599571434,0.576542117,0.566434765,0.525774773,0.503383328,0.509247195,0.500570604,0.489900485,0.488523399,0.476161532,0.469500587,0.457088213,0.449776302,0.439721318,0.432115702,0.429172926,0.421533513,0.412531937,0.402450974,0.39848579,0.389789966,0.376754051,0.370776887,0.368314813,0.353642177,0.356225469,0.350939402,0.334235988,0.315872584,0.306098053,0.299363139,0.295657256,0.279658088,0.275642487,0.270976318,0.268020171,0.262958797,0.255324369,0.246534455,0.23953095,,
Tuvalu,TUV,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.502575943,0.47409142,0.556153446,0.531176756,0.515692656,0.50060732,0.485901251,0.47149354,0.457296613,0.51715908,0.501012833,0.485156297,0.469727064,0.454872342,0.440660971,0.427085494,0.414073237,0.458906211,0.445032406,0.431539891,0.418395096,0.405611287,0.393225704,0.38128328,0.416015698,0.403654744,0.391794807,0.380215174,0.368675012,0.35708833,0.345517,0.326394919,0.319142787,0.309106675,0.300177462,0.295619675,0.285578238,0.273303629,0.266199624,0.256722725,0.248067163,0.243386192,0.235017122,0.254148193,0.252273563,0.245267438,0.245812486,0.270600544,0.266983456,0.26157626,0.269302651,0.289035565,0.278447358,0.270213128,0.262224325,0.254480597,0.24697978,0.239729611,,
Uganda,UGA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.451042294,0.443471333,0.438107675,0.49034163,0.471822032,0.456952884,0.441146682,0.4275459,0.414117008,0.40188798,0.392892533,0.387727898,0.382861471,0.377880899,0.374857868,0.368741213,0.35386887,0.348344595,0.337996246,0.32791278,0.321245459,0.316139982,0.33727483,0.340839616,0.336553324,0.33177798,0.320250995,0.309021022,0.298275235,0.288111455,0.279610688,0.271527322,0.262828728,0.255638948,0.247879346,0.240576429,0.233660051,0.227896844,0.222198928,0.224099973,0.221411528,0.222511301,0.225168469,0.221838613,0.214921008,0.213499653,0.211962592,0.211949802,0.210116833,0.208152395,0.20461949,0.199660288,0.193306989,0.18693346,0.180508026,0.174026328,0.167611656,0.161482713,,
Ukraine,UKR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639726637,0.638836931,0.641180708,0.646169496,0.650028007,0.653844481,0.65526628,0.657688127,0.662186207,0.668627113,0.675152124,0.679313882,0.684528703,0.688926487,0.693471583,0.697365078,0.702016242,0.705225861,0.708011235,0.711043164,0.713218171,0.720537561,0.723844491,0.725848737,0.728279928,0.731054433,0.737026987,,
Upper middle income,UMC,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.25290304,0.250725803,0.246600465,0.242056585,0.237099987,0.232059723,0.227055137,0.223297294,0.220353633,0.2139686,0.209234531,0.206454273,0.203037716,0.200353691,0.196555405,0.195468888,0.194940459,0.193973633,0.193278121,0.191990427,0.190480342,0.191345025,0.192635484,0.195045997,0.197278108,0.193707439,0.190374582,0.186728599,0.183798162,0.181631419,0.179549366,0.24816595,0.242996634,0.238662724,0.234792349,0.231093065,0.229054712,0.225999727,0.223675657,0.220665794,0.218604632,0.216561455,0.215114918,0.214006198,0.213775982,0.213101934,0.212159325,0.209806587,0.207977899,0.208094572,0.206437106,0.205223835,0.204075649,0.20231819,0.201611743,0.200859574,0.201897412,0.200500394,,
Uruguay,URY,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.954239288,0.920164232,0.887244438,0.855786954,0.825002589,0.795483884,0.761065725,0.727990627,0.696234075,0.642038808,0.625913012,0.610677175,0.596716218,0.582133391,0.566750007,0.550438503,0.533434513,0.51604396,0.498328028,0.481239382,0.472632951,0.463801165,0.45542487,0.447155151,0.438981125,0.43159044,0.423336845,0.415483489,0.406980114,0.399086956,0.400426994,0.401653659,0.402802752,0.403917468,0.405052299,0.406173217,0.407625564,0.409291494,0.411426222,0.413587354,0.414076683,0.415207727,0.416709165,0.418186318,0.419050039,0.419798743,0.443010031,0.546670415,0.655287258,0.605190468,0.698145344,0.637175475,0.678785497,0.663384934,0.660782945,0.599216329,0.58356333,0.573132442,,
United States,USA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.983336146,0.949377607,0.948911975,0.927442428,0.910948364,0.893900081,0.878089899,0.901816587,0.933722129,0.920425063,0.90599583,0.893513931,0.882690211,0.871959374,0.863404222,0.855238838,0.847043439,0.848013119,0.838706094,0.830696446,0.822583738,0.810505732,0.803128422,0.796204813,0.789180579,0.781920852,0.766613424,0.759684089,0.752478537,0.743825689,0.733952352,0.71762165,0.703095965,0.691452004,0.682891564,0.664476566,0.651338495,0.640853495,0.628469037,0.621514394,0.615505643,0.60139725,0.588509588,0.575522032,0.56264386,0.549719647,0.537062549,0.527552395,0.518532474,0.509869578,0.501830198,0.493846867,0.492164229,0.490282672,0.488388075,0.486551355,0.485161687,0.482614335,,
Uzbekistan,UZB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.208587813,0.20376447,0.199669303,0.196401141,0.192723358,0.18916635,0.186187685,0.184232662,0.181741473,0.179495242,0.177430619,0.173852505,0.170350308,0.166889594,0.163393203,0.159632276,0.15566169,0.151652657,0.146066157,0.140868593,0.13750021,0.134079727,0.131479272,0.130918339,0.128473149,0.125828224,0.123330734,,
St. Vincent and the Grenadines,VCT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.073021127,0.072081596,0.071258907,0.070491206,0.069760141,0.069039318,0.068353479,0.067671971,0.066990454,0.06629761,0.065580938,0.064857152,0.053442213,0.052844068,0.052265719,0.051709517,0.051172882,0.050664721,0.050176118,0.049718593,0.049290707,0.039117892,0.03882176,0.038544558,0.038276413,0.03801667,0.032198669,0.030976317,0.029793315,0.028654095,0.027558178,0.026495956,0.025454478,0.024431098,0.023416603,0.022410935,0.021409704,0.020406838,0.019394412,0.018555113,0.018536884,0.018502243,0.01846347,0.018429783,0.018413324,0.018415867,0.018430462,0.018450014,0.018468414,0.018474044,0.018464663,0.018444229,0.018412137,0.018370871,0.018325927,0.018270346,0.018210624,0.018147174,,
"Venezuela, RB",VEN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.343631984,0.331702273,0.320680218,0.310275233,0.300342097,0.290643378,0.282053383,0.272745595,0.264657155,0.25718657,0.250043589,0.240045708,0.232862355,0.226730938,0.220402409,0.214556067,0.212254367,0.205712243,0.19964431,0.19476222,0.179768043,0.175494785,0.164810491,0.160517134,0.16842275,0.173587666,0.16985934,0.165625159,0.148436275,0.144249393,0.141518489,0.126521973,0.123662386,0.120468165,0.117686825,0.115431091,0.113540116,0.111342188,0.109225696,0.107264874,0.105410629,0.099599979,0.101754785,0.101936431,0.100444738,0.098881982,0.097586573,0.097699266,0.092754417,0.091420721,0.090003165,0.088553364,0.087303851,0.0865427,0.086430921,0.087098533,0.088427915,0.09000552,,
British Virgin Islands,VGB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.122488976,0.120206756,0.118077695,0.115687182,0.113173382,0.221680337,0.217084554,0.212156572,0.207878599,0.2034588,0.199760288,0.195886386,0.192474257,0.189555492,0.186968309,0.184825802,0.183099881,0.181143012,0.178157848,0.174352716,0.169190424,0.244897959,0.235201882,0.225275963,0.215038349,0.204834084,0.194931774,0.185701021,0.177862098,0.114357596,0.111067918,0.108442227,0.106479263,0.10488777,0.103589372,0.102522042,0.1017294,0.100908174,0.049935084,0.049229557,0.048367594,0.047330557,0.04613823,0.044784809,0.043278802,0.041628507,0.03992016,0.038320049,0.036989088,0.035976399,0.035303255,0.034899141,0.034662045,0.034500604,0.034307671,0.034065747,0.03382149,0.033562678,,
Virgin Islands (U.S.),VIR,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.116618076,0.114285714,0.150753769,0.147058824,0.137931034,0.12987013,0.101832994,0.089766607,0.08291874,0.078769929,0.070485078,0.065514485,0.05943819,0.055591999,0.052919013,0.051993428,0.053646342,0.052121882,0.051984238,0.050182665,0.050073608,0.049966023,0.049826603,0.049701789,0.039698293,0.039666012,0.039642818,0.039622791,0.03958789,0.038475227,0.03816539,0.037838656,0.037531198,0.027954304,0.027824667,0.027753365,0.027686259,0.027640344,0.018416376,0.018409087,0.018424859,0.018431651,0.01843233,0.018438958,0.018441168,0.009227731,0.009230457,0.009225348,0.009224752,0.009228753,0.009234463,0.009243169,0.009255746,0.009269387,0.009284017,0.009300941,0.009321315,0.009345707,,
Vietnam,VNM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.164854206,0.160018868,0.155369864,0.150897223,0.146596787,0.142460944,0.138996502,0.135700731,0.132365336,0.129709151,0.126562268,0.124043667,0.1218792,0.119603285,0.116999421,0.118508929,0.117574969,0.115456371,0.112439106,0.10942886,0.106442751,0.103495054,0.100604687,0.097794385,0.092221698,0.089414913,0.086763402,0.083844653,0.081141717,0.078527576,0.077307536,0.077676764,0.076292898,0.074187502,0.072126107,0.07301291,0.073483262,0.073775171,0.075914897,0.077586887,0.082348206,0.080947422,0.079961945,0.077886834,0.075841562,0.075019903,0.073865962,0.072846134,0.072337091,0.07317917,0.072437265,0.071282436,0.070772633,0.069885846,0.075561291,0.074732673,0.073871591,0.073140718,,
Vanuatu,VUT,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.152207002,0.147507855,0.14297152,0.138665483,0.175041741,0.170174887,0.165594548,0.161184333,0.156777617,0.175697519,0.170431305,0.165194599,0.160001707,0.155001912,0.160219501,0.15533679,0.160066286,0.155397314,0.159938868,0.155712037,0.160275336,0.156509992,0.161013743,0.157408428,0.153859173,0.150389509,0.14697777,0.143555438,0.140055042,0.136448917,0.132698152,0.12888591,0.125201104,0.121856112,0.118933641,0.116467992,0.114339944,0.112367757,0.110339349,0.108129149,0.105703217,0.103131591,0.100522718,0.097980139,0.095564836,0.09329272,0.091131119,0.089007566,0.08686437,0.08466827,0.082420526,0.080158714,0.077931086,0.075789729,0.073765897,0.071858181,0.070052785,0.068335184,,
World,WLD,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.360923793,0.355173694,0.350899775,0.344666515,0.33928391,0.331726498,0.325932469,0.322569933,0.319973113,0.311690035,0.303512339,0.297040094,0.292661309,0.28596958,0.280222496,0.276443775,0.271278728,0.268580591,0.264765599,0.260889286,0.255995704,0.253871038,0.25027548,0.249968091,0.248609921,0.245115901,0.240595744,0.235770399,0.231798483,0.227763434,0.224371839,0.249612792,0.245146447,0.240708616,0.236808289,0.23317909,0.23049437,0.22719327,0.224440347,0.22082578,0.217612914,0.214362156,0.212299928,0.210305064,0.207958867,0.204907518,0.202145639,0.199779169,0.197425306,0.195155954,0.196065669,0.194916922,0.19284648,0.1907315,0.188885385,0.18723915,0.186365136,0.18422844,,
Samoa,WSM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.089196518,0.095017621,0.092010171,0.08918003,0.086576679,0.084180238,0.08197882,0.087282884,0.085412292,0.087323432,0.089404224,0.088258257,0.087331551,0.086556451,0.092498992,0.098449745,0.097899725,0.097411453,0.100168024,0.102879335,0.10229525,0.101674451,0.104834381,0.106755085,0.10625332,0.108376102,0.109963842,0.111545588,0.114243369,0.116709767,0.115853659,0.10272524,0.101725139,0.10077717,0.099970597,0.09931937,0.098799872,0.098357431,0.093890764,0.080250381,0.07982029,0.073691968,0.073247277,0.067190378,0.06120564,0.05749859,0.054931473,0.049107874,0.042806132,0.064535559,0.085347444,0.105770299,0.125844205,0.145666424,0.167743269,0.167060759,0.166361244,0.165708109,,
Kosovo,XKX,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.173069867,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.234005571,0.232567869,0.231249574,0.229544891,0.227838355,0.225231382,0.222922869,0.220265125,0.217646524,0.215068382,0.213024137,0.21046626,0.207666461,0.204373965,0.200893216,0.195610068,0.189867987,0.184106994,0.178103469,0.171999079,0.166182676,0.160157254,0.154238811,0.148484578,0.143332181,0.138012868,0.13330693,0.128228258,0.123154635,0.130059922,0.124206164,0.10637512,0.118966572,0.113795187,0.109499479,0.106469121,0.100590423,0.095074219,0.091424008,0.088746838,0.081815482,0.076720031,0.065946797,0.067809288,0.064006235,0.066416443,0.06413716,0.056869702,0.05200639,0.055755048,0.048765969,0.049196721,0.047758963,0.044672509,0.042931735,0.040333905,0.03943623,0.038517569,,
South Africa,ZAF,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.684754338,0.670721312,0.656782114,0.642982916,0.629357852,0.614935676,0.600288246,0.586854824,0.573593086,0.560494863,0.547533859,0.534758968,0.522308075,0.510334165,0.49890487,0.488139246,0.474681483,0.461697767,0.448480046,0.435623481,0.422730707,0.409778322,0.398628601,0.388014568,0.378072979,0.376164812,0.365913461,0.358965104,0.35346452,0.347821295,0.342003139,0.340370088,0.338751661,0.331574297,0.325805528,0.323145705,0.318697622,0.313628469,0.310339415,0.307153713,0.300298837,0.296852199,0.291100856,0.281233817,0.275163665,0.259850264,0.25651588,0.257134105,0.250807234,0.244704065,0.23138712,0.227132237,0.223517277,0.220005125,0.216659807,0.213494074,0.210490307,0.207639328,,
Zambia,ZMB,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.805541773,0.782667233,0.766644078,0.751037116,0.729316565,0.721899492,0.703550958,0.690249643,0.675772541,0.661153149,0.669564408,0.685150812,0.630364566,0.615228024,0.591712505,0.596148155,0.544865442,0.497781835,0.407698176,0.398508634,0.375039572,0.353183254,0.358690737,0.345591846,0.347818651,0.345321406,0.348305638,0.354159565,0.387202423,0.359718093,0.334074563,0.328823361,0.321146553,0.321317016,0.291207448,0.307824415,0.292572838,0.273147226,0.285487079,0.270354808,0.254578175,0.235332634,0.255313705,0.247778457,0.230005388,0.24750446,0.235864185,0.237536883,0.268631241,0.249890012,0.256717458,0.262700389,0.247880438,0.246756564,0.239304204,0.232224881,0.225471009,0.218998538,,
Zimbabwe,ZWE,Arable land (hectares per person),AG.LND.ARBL.HA.PC,,0.482709771,0.479054191,0.475025163,0.470753812,0.461846967,0.461787366,0.457129707,0.452255114,0.447046422,0.44145628,0.435459116,0.425632112,0.410873255,0.405089302,0.391650613,0.37908112,0.367207547,0.355717154,0.344272733,0.338119193,0.331570948,0.324820604,0.317998882,0.311249636,0.304703278,0.298364701,0.292845685,0.287335053,0.282651352,0.27893845,0.276191161,0.274299067,0.273150767,0.275268004,0.2725507,0.294596366,0.300345294,0.289433654,0.300269261,0.302992505,0.30191449,0.305329642,0.304618034,0.316142108,0.322935982,0.337295985,0.326372888,0.343308034,0.327293988,0.315016986,0.325724739,0.304990816,0.299616985,0.294405342,0.289547858,0.285096482,0.280965981,0.277031102,,
